Index	FreebaseId	Name	Type
691	/film/film/film_casting_director	/film/film/film_casting_director	RELATION
692	/transportation/road/end2./transportation/road_starting_point/location	/transportation/road/end2./transportation/road_starting_point/location	RELATION
693	/film/film/other_film_companies./film/film_film_company_relationship/film_company	/film/film/other_film_companies./film/film_film_company_relationship/film_company	RELATION
694	/film/actor/film./film/performance/film	/film/actor/film./film/performance/film	RELATION
695	/basketball/basketball_player/team./basketball/basketball_roster_position/position	/basketball/basketball_player/team./basketball/basketball_roster_position/position	RELATION
696	/base/thoroughbredracing/thoroughbred_racehorse_color/horses_of_this_color	/base/thoroughbredracing/thoroughbred_racehorse_color/horses_of_this_color	RELATION
697	/tv/tv_series_season/regular_cast./tv/regular_tv_appearance/actor	/tv/tv_series_season/regular_cast./tv/regular_tv_appearance/actor	RELATION
698	/people/person/profession	/people/person/profession	RELATION
699	/music/performance_role/guest_performances./music/recording_contribution/contributor	/music/performance_role/guest_performances./music/recording_contribution/contributor	RELATION
700	/base/folklore/mythical_creature/mythology	/base/folklore/mythical_creature/mythology	RELATION
701	/soccer/football_player/current_team./sports/sports_team_roster/team	/soccer/football_player/current_team./sports/sports_team_roster/team	RELATION
702	/basketball/basketball_team/historical_roster./basketball/basketball_historical_roster_position/player	/basketball/basketball_team/historical_roster./basketball/basketball_historical_roster_position/player	RELATION
703	/geography/lake/lake_type	/geography/lake/lake_type	RELATION
704	/aviation/airport/serves	/aviation/airport/serves	RELATION
705	/government/governmental_jurisdiction/governing_officials./government/government_position_held/office_position_or_title	/government/governmental_jurisdiction/governing_officials./government/government_position_held/office_position_or_title	RELATION
706	/base/popstra/company/shopping_choice./base/popstra/shopping_choice/shopper	/base/popstra/company/shopping_choice./base/popstra/shopping_choice/shopper	RELATION
707	/theater/theatrical_lyricist/play_lyrics_written	/theater/theatrical_lyricist/play_lyrics_written	RELATION
708	/baseball/baseball_player/position_s	/baseball/baseball_player/position_s	RELATION
709	/base/saints/saint/venerated_in	/base/saints/saint/venerated_in	RELATION
710	/award/award_category/nominees./award/award_nomination/award_nominee	/award/award_category/nominees./award/award_nomination/award_nominee	RELATION
711	/language/language_writing_system/languages	/language/language_writing_system/languages	RELATION
712	/award/hall_of_fame_inductee/hall_of_fame_inductions./award/hall_of_fame_induction/hall_of_fame	/award/hall_of_fame_inductee/hall_of_fame_inductions./award/hall_of_fame_induction/hall_of_fame	RELATION
713	/american_football/football_coach/coaching_history./american_football/football_historical_coach_position/position	/american_football/football_coach/coaching_history./american_football/football_historical_coach_position/position	RELATION
714	/organization/organization/companies_acquired./business/acquisition/company_acquired	/organization/organization/companies_acquired./business/acquisition/company_acquired	RELATION
715	/film/film_character/portrayed_in_films_dubbed./film/dubbing_performance/actor	/film/film_character/portrayed_in_films_dubbed./film/dubbing_performance/actor	RELATION
716	/book/book_subject/works	/book/book_subject/works	RELATION
717	/location/hud_county_place/place	/location/hud_county_place/place	RELATION
718	/location/location/nearby_airports	/location/location/nearby_airports	RELATION
719	/people/ethnicity/included_in_group	/people/ethnicity/included_in_group	RELATION
720	/internet/website/category	/internet/website/category	RELATION
721	/film/film/film_production_design_by	/film/film/film_production_design_by	RELATION
722	/broadcast/content/genre	/broadcast/content/genre	RELATION
723	/aviation/airline/alliance	/aviation/airline/alliance	RELATION
724	/food/ingredient/compatible_with_dietary_restrictions	/food/ingredient/compatible_with_dietary_restrictions	RELATION
725	/government/political_appointer/appointees./government/government_position_held/governmental_body	/government/political_appointer/appointees./government/government_position_held/governmental_body	RELATION
726	/base/americancomedy/comedian/comedy_genres	/base/americancomedy/comedian/comedy_genres	RELATION
727	/film/film_story_contributor/film_story_credits	/film/film_story_contributor/film_story_credits	RELATION
728	/olympics/olympic_medal/medal_winners./olympics/olympic_medal_honor/country	/olympics/olympic_medal/medal_winners./olympics/olympic_medal_honor/country	RELATION
729	/american_football/football_team/historical_roster./sports/sports_team_roster/player	/american_football/football_team/historical_roster./sports/sports_team_roster/player	RELATION
730	/computer/programming_language_paradigm/languages	/computer/programming_language_paradigm/languages	RELATION
731	/common/topic/webpage./common/webpage/topic	/common/topic/webpage./common/webpage/topic	RELATION
732	/protected_sites/site_listing_category/listed_sites./protected_sites/natural_or_cultural_site_listing/listed_site	/protected_sites/site_listing_category/listed_sites./protected_sites/natural_or_cultural_site_listing/listed_site	RELATION
733	/award/award_nominee/award_nominations./award/award_nomination/award	/award/award_nominee/award_nominations./award/award_nomination/award	RELATION
734	/biology/breed_group/breeds_in_this_group./biology/breed_registration/breed	/biology/breed_group/breeds_in_this_group./biology/breed_registration/breed	RELATION
735	/base/contractbridge/bridge_player/second_place_finish./base/contractbridge/bridge_tournament_standings/second_place	/base/contractbridge/bridge_player/second_place_finish./base/contractbridge/bridge_tournament_standings/second_place	RELATION
736	/travel/transport_terminus/travel_destinations_served./travel/transportation/transport_terminus	/travel/transport_terminus/travel_destinations_served./travel/transportation/transport_terminus	RELATION
737	/fictional_universe/fictional_character/appears_in_these_fictional_universes	/fictional_universe/fictional_character/appears_in_these_fictional_universes	RELATION
738	/film/film/written_by	/film/film/written_by	RELATION
739	/base/endorsements/endorsing_newspaper/endorsements./base/endorsements/newspaper_endorsement/endorsee	/base/endorsements/endorsing_newspaper/endorsements./base/endorsements/newspaper_endorsement/endorsee	RELATION
740	/base/fight/sports_official/sport	/base/fight/sports_official/sport	RELATION
741	/sports/sports_position/players./sports/sports_team_roster/player	/sports/sports_position/players./sports/sports_team_roster/player	RELATION
742	/film/actor/film./film/performance/character	/film/actor/film./film/performance/character	RELATION
743	/military/military_combatant/casualties./military/casualties/military_conflict	/military/military_combatant/casualties./military/casualties/military_conflict	RELATION
744	/government/government_office_category/officeholders./government/government_position_held/jurisdiction_of_office	/government/government_office_category/officeholders./government/government_position_held/jurisdiction_of_office	RELATION
745	/base/crime/crime_victim/crime_type	/base/crime/crime_victim/crime_type	RELATION
746	/sports/school_sports_team/school	/sports/school_sports_team/school	RELATION
747	/base/argumentmaps/original_idea/innovator	/base/argumentmaps/original_idea/innovator	RELATION
748	/people/ethnicity/people	/people/ethnicity/people	RELATION
749	/government/government_office_category/offices	/government/government_office_category/offices	RELATION
750	/base/popstra/celebrity/breakup./base/popstra/breakup/participant	/base/popstra/celebrity/breakup./base/popstra/breakup/participant	RELATION
751	/location/country/second_level_divisions	/location/country/second_level_divisions	RELATION
752	/government/politician/government_positions_held./government/government_position_held/basic_title	/government/politician/government_positions_held./government/government_position_held/basic_title	RELATION
753	/base/fashionmodels/hair_color/fashion_models_with_this_hair_color	/base/fashionmodels/hair_color/fashion_models_with_this_hair_color	RELATION
754	/biology/organism/sex	/biology/organism/sex	RELATION
755	/geography/body_of_water/islands	/geography/body_of_water/islands	RELATION
756	/government/governmental_jurisdiction/governing_officials./government/government_position_held/governmental_body	/government/governmental_jurisdiction/governing_officials./government/government_position_held/governmental_body	RELATION
757	/travel/travel_destination/how_to_get_here./travel/transportation/transport_operator	/travel/travel_destination/how_to_get_here./travel/transportation/transport_operator	RELATION
758	/astronomy/celestial_object_category/objects	/astronomy/celestial_object_category/objects	RELATION
759	/basketball/basketball_team/roster./sports/sports_team_roster/position	/basketball/basketball_team/roster./sports/sports_team_roster/position	RELATION
760	/film/film/estimated_budget./measurement_unit/dated_money_value/currency	/film/film/estimated_budget./measurement_unit/dated_money_value/currency	RELATION
761	/sports/sports_team/roster./soccer/football_roster_position/position	/sports/sports_team/roster./soccer/football_roster_position/position	RELATION
762	/spaceflight/space_agency/astronauts	/spaceflight/space_agency/astronauts	RELATION
763	/film/film/starring./film/performance/special_performance_type	/film/film/starring./film/performance/special_performance_type	RELATION
764	/book/newspaper/headquarters./location/mailing_address/state_province_region	/book/newspaper/headquarters./location/mailing_address/state_province_region	RELATION
765	/film/producer/film	/film/producer/film	RELATION
766	/broadcast/tv_station/owner	/broadcast/tv_station/owner	RELATION
767	/sports/sports_league_season/awards./sports/sports_award/award	/sports/sports_league_season/awards./sports/sports_award/award	RELATION
768	/medicine/notable_person_with_medical_condition/condition	/medicine/notable_person_with_medical_condition/condition	RELATION
769	/base/schemastaging/person_extra/net_worth./measurement_unit/dated_money_value/source	/base/schemastaging/person_extra/net_worth./measurement_unit/dated_money_value/source	RELATION
770	/education/university/international_tuition./measurement_unit/dated_money_value/currency	/education/university/international_tuition./measurement_unit/dated_money_value/currency	RELATION
771	/film/film/sequel	/film/film/sequel	RELATION
772	/sports/pro_athlete/teams./basketball/basketball_historical_roster_position/team	/sports/pro_athlete/teams./basketball/basketball_historical_roster_position/team	RELATION
773	/soccer/football_team/manager./soccer/football_team_management_tenure/manager	/soccer/football_team/manager./soccer/football_team_management_tenure/manager	RELATION
774	/language/human_language/region	/language/human_language/region	RELATION
775	/government/legislative_session/members./government/government_position_held/governmental_body	/government/legislative_session/members./government/government_position_held/governmental_body	RELATION
776	/music/group_member/membership./music/group_membership/group	/music/group_member/membership./music/group_membership/group	RELATION
777	/tv/tv_program_creator/programs_created	/tv/tv_program_creator/programs_created	RELATION
778	/medicine/symptom/symptom_of	/medicine/symptom/symptom_of	RELATION
779	/tv/tv_program/spin_offs	/tv/tv_program/spin_offs	RELATION
780	/media_common/media_genre/parent_genre	/media_common/media_genre/parent_genre	RELATION
781	/comic_books/comic_book_character/primary_universe	/comic_books/comic_book_character/primary_universe	RELATION
782	/media_common/netflix_genre/titles	/media_common/netflix_genre/titles	RELATION
783	/user/alexbl/honorary_title/honorary_title/titled_people./user/alexbl/honorary_title/honorary_title_holding/conferred_upon	/user/alexbl/honorary_title/honorary_title/titled_people./user/alexbl/honorary_title/honorary_title_holding/conferred_upon	RELATION
784	/user/robert/us_congress/us_representative/committee_memberships	/user/robert/us_congress/us_representative/committee_memberships	RELATION
785	/american_football/football_player/games./american_football/player_game_statistics/season	/american_football/football_player/games./american_football/player_game_statistics/season	RELATION
786	/computer/programming_language/dialects	/computer/programming_language/dialects	RELATION
787	/religion/religion/deities	/religion/religion/deities	RELATION
788	/organization/organization_scope/organizations_with_this_scope	/organization/organization_scope/organizations_with_this_scope	RELATION
789	/computer/software_genre/software_in_genre	/computer/software_genre/software_in_genre	RELATION
790	/base/famouspets/pet_owner/pets_owned./base/famouspets/pet_ownership/owner	/base/famouspets/pet_owner/pets_owned./base/famouspets/pet_ownership/owner	RELATION
791	/music/performance_role/guest_performances./music/recording_contribution/performance_role	/music/performance_role/guest_performances./music/recording_contribution/performance_role	RELATION
792	/location/administrative_division/second_level_division_of	/location/administrative_division/second_level_division_of	RELATION
793	/people/ethnicity/includes_groups	/people/ethnicity/includes_groups	RELATION
794	/base/popstra/company/fashion_choice./base/popstra/fashion_choice/fashion_wearer	/base/popstra/company/fashion_choice./base/popstra/fashion_choice/fashion_wearer	RELATION
795	/business/business_operation/operating_income./measurement_unit/dated_money_value/currency	/business/business_operation/operating_income./measurement_unit/dated_money_value/currency	RELATION
796	/music/album/genre	/music/album/genre	RELATION
797	/american_football/football_player/position_s	/american_football/football_player/position_s	RELATION
798	/base/localfood/produce/availability./base/localfood/produce_availability/location	/base/localfood/produce/availability./base/localfood/produce_availability/location	RELATION
799	/base/crime/crime/victim_s	/base/crime/crime/victim_s	RELATION
800	/architecture/building_function/buildings	/architecture/building_function/buildings	RELATION
801	/music/performance_role/regular_performances./music/group_membership/member	/music/performance_role/regular_performances./music/group_membership/member	RELATION
802	/sports/sports_team/roster./basketball/basketball_roster_position/player	/sports/sports_team/roster./basketball/basketball_roster_position/player	RELATION
803	/base/localfood/produce/availability./base/localfood/produce_availability/seasonal_months	/base/localfood/produce/availability./base/localfood/produce_availability/seasonal_months	RELATION
804	/cvg/computer_game_subject/games	/cvg/computer_game_subject/games	RELATION
805	/sports/sports_position/players./baseball/baseball_roster_position/team	/sports/sports_position/players./baseball/baseball_roster_position/team	RELATION
806	/film/film/runtime./film/film_cut/film_release_region	/film/film/runtime./film/film_cut/film_release_region	RELATION
807	/dining/cuisine/ingredients	/dining/cuisine/ingredients	RELATION
808	/olympics/olympic_athlete/country./olympics/olympic_athlete_affiliation/country	/olympics/olympic_athlete/country./olympics/olympic_athlete_affiliation/country	RELATION
809	/broadcast/content/location	/broadcast/content/location	RELATION
810	/education/academic/research_areas	/education/academic/research_areas	RELATION
811	/royalty/noble_title/used_in./royalty/system_title_relationship/system	/royalty/noble_title/used_in./royalty/system_title_relationship/system	RELATION
812	/media_common/adapted_work/adaptations	/media_common/adapted_work/adaptations	RELATION
813	/projects/project_participant/projects./projects/project_participation/role	/projects/project_participant/projects./projects/project_participation/role	RELATION
814	/tv/tv_program_guest/appeared_on./tv/tv_guest_personal_appearance/episode	/tv/tv_program_guest/appeared_on./tv/tv_guest_personal_appearance/episode	RELATION
815	/cvg/computer_videogame/cvg_genre	/cvg/computer_videogame/cvg_genre	RELATION
816	/computer/software/license	/computer/software/license	RELATION
817	/baseball/baseball_team/league	/baseball/baseball_team/league	RELATION
818	/base/infrastructure/power_plant_type/power_station	/base/infrastructure/power_plant_type/power_station	RELATION
819	/location/hud_foreclosure_area/total_residential_addresses./measurement_unit/dated_integer/source	/location/hud_foreclosure_area/total_residential_addresses./measurement_unit/dated_integer/source	RELATION
820	/venture_capital/venture_investor/investments./venture_capital/venture_investment/company	/venture_capital/venture_investor/investments./venture_capital/venture_investment/company	RELATION
821	/medicine/drug_ingredient/more_specific_ingredient	/medicine/drug_ingredient/more_specific_ingredient	RELATION
822	/olympics/olympic_games/sports	/olympics/olympic_games/sports	RELATION
823	/sports/sports_championship_event/runner_up	/sports/sports_championship_event/runner_up	RELATION
824	/base/petbreeds/dog_breed_group/dog_breeds	/base/petbreeds/dog_breed_group/dog_breeds	RELATION
825	/award/award_winning_work/awards_won./award/award_honor/ceremony	/award/award_winning_work/awards_won./award/award_honor/ceremony	RELATION
826	/sports/sports_award_type/winners./sports/sports_award/award_winner	/sports/sports_award_type/winners./sports/sports_award/award_winner	RELATION
827	/exhibitions/exhibition_sponsor/exhibitions_sponsored./exhibitions/exhibition_run/venue	/exhibitions/exhibition_sponsor/exhibitions_sponsored./exhibitions/exhibition_run/venue	RELATION
828	/base/yalebase/secret_society_member/belonged_to./base/yalebase/secret_society_membership/society	/base/yalebase/secret_society_member/belonged_to./base/yalebase/secret_society_membership/society	RELATION
829	/book/periodical_subject/periodicals	/book/periodical_subject/periodicals	RELATION
830	/american_football/football_player/current_team./american_football/football_roster_position/position	/american_football/football_player/current_team./american_football/football_roster_position/position	RELATION
831	/business/business_operation/assets./measurement_unit/dated_money_value/currency	/business/business_operation/assets./measurement_unit/dated_money_value/currency	RELATION
832	/royalty/order_of_chivalry/recipients./royalty/chivalric_order_membership/recipient	/royalty/order_of_chivalry/recipients./royalty/chivalric_order_membership/recipient	RELATION
833	/book/school_or_movement/associated_authors	/book/school_or_movement/associated_authors	RELATION
834	/military/military_combatant/force_deployments./military/force_strength/combatant	/military/military_combatant/force_deployments./military/force_strength/combatant	RELATION
835	/base/contractbridge/bridge_player/second_place_finish./base/contractbridge/bridge_tournament_standings/tournament	/base/contractbridge/bridge_player/second_place_finish./base/contractbridge/bridge_tournament_standings/tournament	RELATION
836	/government/political_district/representatives./government/government_position_held/jurisdiction_of_office	/government/political_district/representatives./government/government_position_held/jurisdiction_of_office	RELATION
837	/fictional_universe/fictional_character/siblings./fictional_universe/sibling_relationship_of_fictional_characters/siblings	/fictional_universe/fictional_character/siblings./fictional_universe/sibling_relationship_of_fictional_characters/siblings	RELATION
838	/education/field_of_study/subdiscipline_of	/education/field_of_study/subdiscipline_of	RELATION
839	/tv/special_tv_performance_type/starring_performances./tv/regular_tv_appearance/character	/tv/special_tv_performance_type/starring_performances./tv/regular_tv_appearance/character	RELATION
840	/book/periodical_format/periodicals_in_this_format./book/periodical_format_period/periodical	/book/periodical_format/periodicals_in_this_format./book/periodical_format_period/periodical	RELATION
841	/award/award_presenting_organization/award_categories_presented	/award/award_presenting_organization/award_categories_presented	RELATION
842	/film/film/featured_film_locations	/film/film/featured_film_locations	RELATION
843	/comic_books/comic_book_character/created_by	/comic_books/comic_book_character/created_by	RELATION
844	/protected_sites/governing_body_of_protected_sites/protected_sites_governed	/protected_sites/governing_body_of_protected_sites/protected_sites_governed	RELATION
845	/architecture/structure/construction_cost./measurement_unit/money_value/currency	/architecture/structure/construction_cost./measurement_unit/money_value/currency	RELATION
846	/base/usnationalparks/us_national_park/state	/base/usnationalparks/us_national_park/state	RELATION
847	/tv/tv_actor/guest_roles./tv/tv_guest_role/character	/tv/tv_actor/guest_roles./tv/tv_guest_role/character	RELATION
848	/tv/tv_series_episode/guest_personal_appearances./tv/tv_guest_personal_appearance/person	/tv/tv_series_episode/guest_personal_appearances./tv/tv_guest_personal_appearance/person	RELATION
849	/tv/tv_series_season/regular_cast./tv/regular_tv_appearance/series	/tv/tv_series_season/regular_cast./tv/regular_tv_appearance/series	RELATION
850	/organization/role/leaders./organization/leadership/person	/organization/role/leaders./organization/leadership/person	RELATION
851	/broadcast/content/artist	/broadcast/content/artist	RELATION
852	/book/newspaper/circulation_areas	/book/newspaper/circulation_areas	RELATION
853	/tennis/tennis_tournament_champion/tennis_titles./tennis/tennis_tournament_championship/winner	/tennis/tennis_tournament_champion/tennis_titles./tennis/tennis_tournament_championship/winner	RELATION
854	/olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/sport	/olympics/olympic_participating_country/athletes./olympics/olympic_athlete_affiliation/sport	RELATION
855	/base/locations/countries/continent	/base/locations/countries/continent	RELATION
856	/location/place_with_neighborhoods/neighborhoods	/location/place_with_neighborhoods/neighborhoods	RELATION
857	/business/board_member/leader_of./organization/leadership/organization	/business/board_member/leader_of./organization/leadership/organization	RELATION
858	/government/governmental_jurisdiction/government_positions	/government/governmental_jurisdiction/government_positions	RELATION
859	/american_football/football_team/current_roster./sports/sports_team_roster/position	/american_football/football_team/current_roster./sports/sports_team_roster/position	RELATION
860	/baseball/baseball_player/former_teams./sports/sports_team_roster/team	/baseball/baseball_player/former_teams./sports/sports_team_roster/team	RELATION
861	/military/armed_force/personnel./military/military_service/rank	/military/armed_force/personnel./military/military_service/rank	RELATION
862	/sports/sports_equipment/sport_used_for	/sports/sports_equipment/sport_used_for	RELATION
863	/law/court/judges./law/judicial_tenure/judge	/law/court/judges./law/judicial_tenure/judge	RELATION
864	/sports/sports_team/roster./sports/sports_team_roster/position	/sports/sports_team/roster./sports/sports_team_roster/position	RELATION
865	/government/legislative_session/members./government/government_position_held/jurisdiction_of_office	/government/legislative_session/members./government/government_position_held/jurisdiction_of_office	RELATION
866	/business/company_type/companies_of_this_type	/business/company_type/companies_of_this_type	RELATION
867	/broadcast/tv_station_owner/tv_stations	/broadcast/tv_station_owner/tv_stations	RELATION
868	/tv/tv_program/regular_cast./tv/regular_tv_appearance/special_performance_type	/tv/tv_program/regular_cast./tv/regular_tv_appearance/special_performance_type	RELATION
869	/medicine/risk_factor/diseases	/medicine/risk_factor/diseases	RELATION
870	/user/narphorium/people/wealthy_person/net_worth./measurement_unit/dated_money_value/currency	/user/narphorium/people/wealthy_person/net_worth./measurement_unit/dated_money_value/currency	RELATION
871	/base/americancomedy/impersonated_celebrity/impersonated_by	/base/americancomedy/impersonated_celebrity/impersonated_by	RELATION
872	/biology/organism_classification/lower_classifications	/biology/organism_classification/lower_classifications	RELATION
873	/education/school/highest_grade_taught	/education/school/highest_grade_taught	RELATION
874	/location/location/people_born_here	/location/location/people_born_here	RELATION
875	/people/person/place_of_birth	/people/person/place_of_birth	RELATION
876	/base/onephylogeny/type_of_thing/includes	/base/onephylogeny/type_of_thing/includes	RELATION
877	/sports/sports_team/colors	/sports/sports_team/colors	RELATION
878	/government/politician/government_positions_held./government/government_position_held/legislative_sessions	/government/politician/government_positions_held./government/government_position_held/legislative_sessions	RELATION
879	/time/event/included_in_event	/time/event/included_in_event	RELATION
880	/user/tsegaran/computer/algorithm/family	/user/tsegaran/computer/algorithm/family	RELATION
881	/sports/sports_team/arena_stadium	/sports/sports_team/arena_stadium	RELATION
882	/baseball/baseball_team/current_roster./baseball/baseball_roster_position/player	/baseball/baseball_team/current_roster./baseball/baseball_roster_position/player	RELATION
883	/award/award_ceremony/awards_presented./award/award_honor/award	/award/award_ceremony/awards_presented./award/award_honor/award	RELATION
884	/base/schemastaging/tv_character_extra/regular_dubbing_performances./base/schemastaging/tv_star_dubbing_performance/program	/base/schemastaging/tv_character_extra/regular_dubbing_performances./base/schemastaging/tv_star_dubbing_performance/program	RELATION
885	/medicine/disease/risk_factors	/medicine/disease/risk_factors	RELATION
886	/american_football/football_player/former_teams./sports/sports_team_roster/team	/american_football/football_player/former_teams./sports/sports_team_roster/team	RELATION
887	/religion/religious_organization/associated_with	/religion/religious_organization/associated_with	RELATION
888	/music/group_member/artists_supported	/music/group_member/artists_supported	RELATION
889	/celebrities/celebrity/sexual_orientation./celebrities/sexual_orientation_phase/sexual_orientation	/celebrities/celebrity/sexual_orientation./celebrities/sexual_orientation_phase/sexual_orientation	RELATION
890	/olympics/olympic_medal/medal_winners./olympics/olympic_medal_honor/medalist	/olympics/olympic_medal/medal_winners./olympics/olympic_medal_honor/medalist	RELATION
891	/royalty/noble_title/holders./royalty/noble_title_tenure/noble_person	/royalty/noble_title/holders./royalty/noble_title_tenure/noble_person	RELATION
892	/theater/theater_actor/theater_roles./theater/theater_role/role	/theater/theater_actor/theater_roles./theater/theater_role/role	RELATION
893	/people/person/education./education/education/institution	/people/person/education./education/education/institution	RELATION
894	/cvg/cvg_publisher/games_published	/cvg/cvg_publisher/games_published	RELATION
895	/film/film/directed_by	/film/film/directed_by	RELATION
896	/common/annotation_category/annotations	/common/annotation_category/annotations	RELATION
897	/time/event/locations	/time/event/locations	RELATION
898	/education/fraternity_sorority/colleges_and_universities	/education/fraternity_sorority/colleges_and_universities	RELATION
899	/theater/theater_character/portrayed_by./theater/theater_role/actor	/theater/theater_character/portrayed_by./theater/theater_role/actor	RELATION
900	/visual_art/artwork/art_form	/visual_art/artwork/art_form	RELATION
901	/sports/sport/related_equipment	/sports/sport/related_equipment	RELATION
902	/education/educational_degree/people_with_this_degree./education/education/minor	/education/educational_degree/people_with_this_degree./education/education/minor	RELATION
903	/computer/programming_language/influenced_by	/computer/programming_language/influenced_by	RELATION
904	/architecture/museum/address./location/mailing_address/state_province_region	/architecture/museum/address./location/mailing_address/state_province_region	RELATION
905	/cvg/computer_videogame/characters./cvg/game_performance/voice_actor	/cvg/computer_videogame/characters./cvg/game_performance/voice_actor	RELATION
906	/travel/transport_operator/travel_destinations_served./travel/transportation/mode_of_transportation	/travel/transport_operator/travel_destinations_served./travel/transportation/mode_of_transportation	RELATION
907	/book/periodical/publisher./book/periodical_publisher_period/publisher	/book/periodical/publisher./book/periodical_publisher_period/publisher	RELATION
908	/military/armed_force/personnel./military/military_service/military_person	/military/armed_force/personnel./military/military_service/military_person	RELATION
909	/people/appointee/position./people/appointment/appointed_role	/people/appointee/position./people/appointment/appointed_role	RELATION
910	/base/eating/diets/people_who_follow_this_diet	/base/eating/diets/people_who_follow_this_diet	RELATION
911	/internet/website_owner/websites_owned_new./internet/website_ownership/website	/internet/website_owner/websites_owned_new./internet/website_ownership/website	RELATION
912	/language/human_language/language_family	/language/human_language/language_family	RELATION
913	/government/political_appointer/appointees./government/government_position_held/office_holder	/government/political_appointer/appointees./government/government_position_held/office_holder	RELATION
914	/base/parody/parodied_subject/parodies	/base/parody/parodied_subject/parodies	RELATION
915	/media_common/dedicator/dedications./media_common/dedication/work_dedicated	/media_common/dedicator/dedications./media_common/dedication/work_dedicated	RELATION
916	/olympics/olympic_games/athletes./olympics/olympic_athlete_affiliation/sport	/olympics/olympic_games/athletes./olympics/olympic_athlete_affiliation/sport	RELATION
917	/common/webpage/topic	/common/webpage/topic	RELATION
918	/award/award_ceremony/awards_presented./award/award_honor/honored_for	/award/award_ceremony/awards_presented./award/award_honor/honored_for	RELATION
919	/travel/travel_destination/tourist_attractions	/travel/travel_destination/tourist_attractions	RELATION
920	/base/yalebase/secret_society/notable_members./base/yalebase/secret_society_membership/member	/base/yalebase/secret_society/notable_members./base/yalebase/secret_society_membership/member	RELATION
921	/business/employer/employees./business/employment_tenure/person	/business/employer/employees./business/employment_tenure/person	RELATION
922	/basketball/basketball_player/team./basketball/basketball_roster_position/team	/basketball/basketball_player/team./basketball/basketball_roster_position/team	RELATION
923	/sports/multi_event_tournament/sports	/sports/multi_event_tournament/sports	RELATION
924	/base/popstra/celebrity/shops_at./base/popstra/shopping_choice/company	/base/popstra/celebrity/shops_at./base/popstra/shopping_choice/company	RELATION
925	/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/contact_category	/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/contact_category	RELATION
926	/base/popstra/celebrity/endorsements./base/popstra/paid_support/company	/base/popstra/celebrity/endorsements./base/popstra/paid_support/company	RELATION
927	/tv/tv_character/appeared_in_tv_episodes./tv/tv_guest_role/actor	/tv/tv_character/appeared_in_tv_episodes./tv/tv_guest_role/actor	RELATION
928	/tv/non_character_role/tv_guest_personal_appearances./tv/tv_guest_personal_appearance/person	/tv/non_character_role/tv_guest_personal_appearances./tv/tv_guest_personal_appearance/person	RELATION
929	/tv/tv_actor/starring_roles./tv/regular_tv_appearance/character	/tv/tv_actor/starring_roles./tv/regular_tv_appearance/character	RELATION
930	/base/contractbridge/bridge_player/second_place_finish./base/contractbridge/bridge_tournament_standings/first_place	/base/contractbridge/bridge_player/second_place_finish./base/contractbridge/bridge_tournament_standings/first_place	RELATION
931	/business/sponsor/sponsorship./business/sponsorship/sponsored_recipient	/business/sponsor/sponsorship./business/sponsorship/sponsored_recipient	RELATION
932	/soccer/football_team_manager/team./soccer/football_team_management_tenure/team	/soccer/football_team_manager/team./soccer/football_team_management_tenure/team	RELATION
933	/film/film_festival/location	/film/film_festival/location	RELATION
934	/astronomy/celestial_object/category	/astronomy/celestial_object/category	RELATION
935	/people/profession/people_with_this_profession	/people/profession/people_with_this_profession	RELATION
936	/location/symbol_of_administrative_division/official_symbol_of./location/location_symbol_relationship/administrative_division	/location/symbol_of_administrative_division/official_symbol_of./location/location_symbol_relationship/administrative_division	RELATION
937	/education/educational_institution_campus/educational_institution	/education/educational_institution_campus/educational_institution	RELATION
938	/people/ethnicity/languages_spoken	/people/ethnicity/languages_spoken	RELATION
939	/government/governmental_body/component_bodies	/government/governmental_body/component_bodies	RELATION
940	/military/military_combatant/military_commanders./military/military_command/military_conflict	/military/military_combatant/military_commanders./military/military_command/military_conflict	RELATION
941	/base/localfood/food_producing_region/seasonal_availability./base/localfood/produce_availability/produce	/base/localfood/food_producing_region/seasonal_availability./base/localfood/produce_availability/produce	RELATION
942	/religion/religion/includes	/religion/religion/includes	RELATION
943	/fictional_universe/fictional_character/rank	/fictional_universe/fictional_character/rank	RELATION
944	/organization/organization/involved_in_merger./organization/organization_merger/became_organization	/organization/organization/involved_in_merger./organization/organization_merger/became_organization	RELATION
945	/people/person/education./education/education/major_field_of_study	/people/person/education./education/education/major_field_of_study	RELATION
946	/film/film_series/films_in_series	/film/film_series/films_in_series	RELATION
947	/common/resource/annotations./common/webpage/topic	/common/resource/annotations./common/webpage/topic	RELATION
948	/geography/lake_type/lakes_of_this_type	/geography/lake_type/lakes_of_this_type	RELATION
949	/sports/professional_sports_team/owner_s	/sports/professional_sports_team/owner_s	RELATION
950	/base/fight/crime_type/victims_of_this_crime_type	/base/fight/crime_type/victims_of_this_crime_type	RELATION
951	/base/americancomedy/comedy_group_member/belongs_to./base/americancomedy/comedy_group_membership/group	/base/americancomedy/comedy_group_member/belongs_to./base/americancomedy/comedy_group_membership/group	RELATION
952	/music/conductor/groups./music/conducting_tenure/ensemble	/music/conductor/groups./music/conducting_tenure/ensemble	RELATION
